quantity tons,country,status,application,thickness,width,material_ref,selling_price,purchased_month,purchased_year,delivered_month,delivered_year,item_type_PL,item_type_S,item_type_W
4.87,25,1,2.26,0.31,943.25,7814,15.74,7.0,2020.0,7.0,2020.0,0,0,1
4.76,25,1,2.26,0.31,943.25,7855,15.57,7.0,2020.0,7.0,2020.0,0,0,1
4.67,25,1,2.26,0.31,943.25,7859,15.38,7.0,2020.0,7.0,2020.0,0,0,1
6.05,25,1,2.26,0.31,805.91,7863,15.39,7.0,2020.0,7.0,2020.0,0,0,1
4.81,25,1,2.26,0.25,755.57,7834,16.0,7.0,2020.0,7.0,2020.0,0,0,1
4.73,25,1,2.26,0.25,794.6,7835,15.96,7.0,2020.0,7.0,2020.0,0,0,1
5.53,25,1,2.26,0.25,833.5,7836,16.0,7.0,2020.0,7.0,2020.0,0,0,1
4.27,25,1,2.26,0.25,824.73,7833,15.98,7.0,2020.0,7.0,2020.0,0,0,1
3.71,25,1,2.26,0.31,943.25,7875,16.61,7.0,2020.0,7.0,2020.0,0,0,1
2.18,32,1,2.25,0.34,780.77,3121,15.07,7.0,2020.0,7.0,2020.0,0,0,1
4.34,25,1,2.26,0.29,858.53,7843,15.81,7.0,2020.0,7.0,2020.0,0,0,1
5.51,30,1,2.25,0.24,720.2,6332,14.54,7.0,2020.0,7.0,2020.0,0,1,0
3.39,32,1,2.25,0.34,780.77,2870,15.1,7.0,2020.0,7.0,2020.0,0,0,1
3.61,25,1,2.26,0.31,943.25,7874,16.61,7.0,2020.0,7.0,2020.0,0,0,1
3.3,32,1,2.25,0.34,780.77,2871,15.11,7.0,2020.0,7.0,2020.0,0,0,1
4.36,25,1,2.26,0.29,897.22,7851,15.68,7.0,2020.0,7.0,2020.0,0,0,1
2.92,32,1,2.25,0.34,780.77,3122,15.08,7.0,2020.0,7.0,2020.0,0,0,1
4.57,25,1,2.26,0.29,819.71,7849,15.68,7.0,2020.0,7.0,2020.0,0,0,1
2.94,32,1,2.25,0.34,780.77,2872,15.1,7.0,2020.0,7.0,2020.0,0,0,1
4.34,25,1,2.26,0.31,943.25,7861,15.39,7.0,2020.0,7.0,2020.0,0,0,1
3.21,32,1,2.25,0.4,815.32,3123,15.26,7.0,2020.0,7.0,2020.0,0,0,1
5.58,25,1,2.26,0.27,823.47,7831,15.71,7.0,2020.0,7.0,2020.0,0,0,1
3.12,32,1,2.25,0.4,815.32,3124,15.23,7.0,2020.0,7.0,2020.0,0,0,1
5.58,25,1,2.26,0.31,943.25,7860,15.16,7.0,2020.0,7.0,2020.0,0,0,1
2.93,32,1,2.25,0.4,815.32,3125,15.26,7.0,2020.0,7.0,2020.0,0,0,1
5.23,25,1,2.26,0.27,861.03,7832,15.74,7.0,2020.0,7.0,2020.0,0,0,1
3.0,32,1,2.25,0.44,815.32,3136,15.11,7.0,2020.0,7.0,2020.0,0,0,1
2.3,32,1,2.25,0.44,815.32,3137,15.16,7.0,2020.0,7.0,2020.0,0,0,1
5.98,32,1,2.25,0.44,815.32,3138,15.11,7.0,2020.0,7.0,2020.0,0,0,1
2.4,32,1,2.25,0.4,815.32,3135,15.23,7.0,2020.0,7.0,2020.0,0,0,1
2.34,32,1,2.25,0.4,815.32,3130,15.23,7.0,2020.0,7.0,2020.0,0,0,1
3.31,32,1,2.25,0.4,815.32,3127,15.24,7.0,2020.0,7.0,2020.0,0,0,1
3.06,32,1,2.25,0.44,815.32,3141,15.14,7.0,2020.0,7.0,2020.0,0,0,1
2.65,32,1,2.25,0.4,815.32,3132,15.22,7.0,2020.0,7.0,2020.0,0,0,1
3.44,32,1,2.25,0.44,815.32,3143,15.6,7.0,2020.0,7.0,2020.0,0,0,1
4.73,78,0,2.25,0.78,992.83,9201,14.33,7.0,2020.0,8.0,2020.0,0,1,0
3.35,32,1,2.25,0.44,815.32,3139,15.58,7.0,2020.0,7.0,2020.0,0,0,1
4.34,78,0,2.25,0.69,992.83,9201,14.27,7.0,2020.0,8.0,2020.0,0,1,0
2.33,32,1,2.25,0.44,818.46,3142,15.6,7.0,2020.0,7.0,2020.0,0,0,1
4.79,78,0,2.25,0.62,992.83,9201,14.37,7.0,2020.0,8.0,2020.0,0,1,0
3.07,32,1,2.25,0.44,815.32,3142,15.6,7.0,2020.0,7.0,2020.0,0,0,1
7.93,32,1,2.25,0.4,815.32,3131,15.24,7.0,2020.0,7.0,2020.0,0,0,1
2.62,32,1,2.25,0.4,815.32,3126,15.25,7.0,2020.0,7.0,2020.0,0,0,1
6.42,32,1,2.25,0.4,815.32,3134,15.23,7.0,2020.0,7.0,2020.0,0,0,1
3.13,32,1,2.25,0.34,780.77,2873,15.09,7.0,2020.0,7.0,2020.0,0,0,1
6.56,32,1,2.25,0.4,815.32,3133,15.26,7.0,2020.0,7.0,2020.0,0,0,1
4.74,32,1,2.25,0.4,815.32,3128,15.22,7.0,2020.0,7.0,2020.0,0,0,1
4.97,32,1,2.25,0.4,815.32,3129,15.25,7.0,2020.0,7.0,2020.0,0,0,1
4.85,78,0,2.25,0.62,837.26,9201,14.09,7.0,2020.0,8.0,2020.0,0,1,0
4.7,78,0,2.25,0.69,837.26,9201,14.02,7.0,2020.0,8.0,2020.0,0,1,0
4.8,78,0,2.25,0.74,837.26,9201,13.97,7.0,2020.0,8.0,2020.0,0,1,0
4.29,78,0,2.25,0.78,837.26,9201,13.9,7.0,2020.0,8.0,2020.0,0,1,0
4.48,78,0,2.25,0.62,837.26,9201,14.2,7.0,2020.0,8.0,2020.0,0,1,0
4.37,78,0,2.25,0.69,837.26,9201,14.08,7.0,2020.0,8.0,2020.0,0,1,0
4.79,78,0,2.25,0.74,837.26,9201,14.05,7.0,2020.0,8.0,2020.0,0,1,0
4.57,78,0,2.25,0.78,837.26,9201,13.98,7.0,2020.0,8.0,2020.0,0,1,0
4.37,25,1,1.71,0.44,992.83,2690,14.69,7.0,2020.0,7.0,2020.0,0,1,0
4.63,25,1,1.71,0.51,992.83,2698,14.39,7.0,2020.0,7.0,2020.0,0,1,0
4.73,25,1,1.71,0.57,899.71,2699,14.3,7.0,2020.0,7.0,2020.0,0,1,0
4.69,25,1,1.71,0.57,992.83,2700,14.27,7.0,2020.0,7.0,2020.0,0,1,0
4.84,25,1,1.71,0.62,992.83,2704,14.17,7.0,2020.0,7.0,2020.0,0,1,0
4.65,25,1,1.71,0.69,992.83,2709,14.02,7.0,2020.0,7.0,2020.0,0,1,0
4.65,25,1,1.71,0.74,992.83,2715,14.06,7.0,2020.0,7.0,2020.0,0,1,0
4.62,25,1,1.71,0.78,837.26,2718,13.95,7.0,2020.0,7.0,2020.0,0,1,0
4.72,25,1,1.71,0.78,992.83,2720,13.99,7.0,2020.0,7.0,2020.0,0,1,0
4.4,25,1,1.71,0.83,992.83,2723,13.92,7.0,2020.0,7.0,2020.0,0,1,0
6.67,78,1,1.71,0.69,679.62,8053,12.68,7.0,2020.0,8.0,2020.0,0,1,0
7.0,26,0,2.36,0.82,962.48,8820,13.06,7.0,2020.0,8.0,2020.0,0,1,0
6.85,78,1,1.71,0.69,837.26,8053,12.63,7.0,2020.0,8.0,2020.0,0,1,0
4.53,28,1,2.25,0.38,837.26,7201,14.72,7.0,2020.0,9.0,2020.0,0,1,0
5.45,25,1,2.08,0.34,615.86,5634,13.75,7.0,2020.0,8.0,2020.0,0,1,0
6.79,78,1,1.71,0.78,679.62,8053,12.59,7.0,2020.0,8.0,2020.0,0,1,0
4.59,28,1,2.25,0.38,837.26,7627,14.79,7.0,2020.0,9.0,2020.0,0,1,0
5.49,25,1,2.08,0.34,930.82,5634,13.68,7.0,2020.0,8.0,2020.0,0,1,0
4.82,28,1,2.25,0.45,837.26,7617,14.51,7.0,2020.0,9.0,2020.0,0,1,0
4.84,25,1,2.08,0.34,932.06,5634,13.66,7.0,2020.0,8.0,2020.0,0,1,0
4.74,28,1,2.25,0.38,679.62,7626,14.83,7.0,2020.0,9.0,2020.0,0,1,0
4.82,25,1,2.08,0.38,997.16,5634,13.59,7.0,2020.0,8.0,2020.0,0,1,0
5.85,78,1,1.71,0.83,679.62,8053,12.61,7.0,2020.0,8.0,2020.0,0,1,0
5.27,25,1,2.08,0.38,615.86,5634,13.67,7.0,2020.0,8.0,2020.0,0,1,0
4.83,28,1,2.25,0.38,837.26,7170,15.85,7.0,2020.0,9.0,2020.0,0,1,0
4.66,25,1,2.08,0.34,751.79,5634,13.68,7.0,2020.0,8.0,2020.0,0,1,0
5.34,25,1,2.08,0.38,702.46,5634,13.68,7.0,2020.0,8.0,2020.0,0,1,0
6.07,78,1,1.71,0.87,679.62,8053,12.57,7.0,2020.0,8.0,2020.0,0,1,0
4.1,25,1,2.08,0.38,725.26,5634,13.72,7.0,2020.0,8.0,2020.0,0,1,0
7.77,78,1,1.71,0.87,837.26,8053,12.61,7.0,2020.0,8.0,2020.0,0,1,0
4.37,25,1,2.08,0.38,879.76,5634,13.62,7.0,2020.0,8.0,2020.0,0,1,0
6.97,78,1,1.71,0.9,837.26,8053,12.53,7.0,2020.0,8.0,2020.0,0,1,0
4.71,25,1,2.08,0.42,847.9,5634,13.62,7.0,2020.0,8.0,2020.0,0,1,0
6.9,78,1,1.71,0.9,992.83,8053,12.59,7.0,2020.0,8.0,2020.0,0,1,0
4.6,25,1,2.08,0.42,910.92,5634,13.59,7.0,2020.0,8.0,2020.0,0,1,0
4.52,25,1,2.08,0.34,702.46,5634,13.79,7.0,2020.0,8.0,2020.0,0,1,0
4.4,25,1,2.08,0.34,892.23,5634,13.7,7.0,2020.0,8.0,2020.0,0,1,0
4.7,25,1,2.08,0.38,751.79,5634,13.66,7.0,2020.0,8.0,2020.0,0,1,0
5.76,26,0,1.71,0.51,679.62,3896,14.29,7.0,2020.0,8.0,2020.0,0,1,0
5.72,26,0,1.71,0.69,679.62,3903,14.04,7.0,2020.0,8.0,2020.0,0,1,0
5.59,26,0,1.71,0.62,837.26,3900,14.08,7.0,2020.0,8.0,2020.0,0,1,0
5.75,26,0,1.71,0.62,837.26,3916,14.56,7.0,2020.0,8.0,2020.0,0,1,0
5.77,26,0,1.71,0.78,930.82,3911,13.95,7.0,2020.0,8.0,2020.0,0,1,0
5.8,26,0,1.71,0.44,837.26,3894,14.4,7.0,2020.0,8.0,2020.0,0,1,0
5.7,26,0,1.71,0.51,837.26,4024,14.43,7.0,2020.0,8.0,2020.0,0,1,0
5.76,26,0,1.71,0.57,837.26,3899,14.13,7.0,2020.0,8.0,2020.0,0,1,0
5.65,26,0,1.71,0.69,992.83,3906,13.97,7.0,2020.0,8.0,2020.0,0,1,0
5.78,26,0,1.71,0.51,992.83,3898,14.28,7.0,2020.0,8.0,2020.0,0,1,0
5.5,26,0,1.71,0.69,837.26,3904,13.98,7.0,2020.0,8.0,2020.0,0,1,0
5.57,26,0,1.71,0.44,679.62,3893,14.51,7.0,2020.0,8.0,2020.0,0,1,0
5.75,26,0,1.71,0.62,992.83,3901,14.08,7.0,2020.0,8.0,2020.0,0,1,0
5.7,26,0,1.71,0.51,609.46,4023,14.49,7.0,2020.0,8.0,2020.0,0,1,0
4.41,26,0,1.71,0.69,992.83,3918,14.46,7.0,2020.0,8.0,2020.0,0,1,0
4.44,26,0,1.71,0.69,837.26,3917,14.4,7.0,2020.0,8.0,2020.0,0,1,0
4.47,26,0,1.71,0.78,837.26,3910,13.94,7.0,2020.0,8.0,2020.0,0,1,0
4.77,26,0,1.71,0.44,992.83,3436,13.77,7.0,2020.0,7.0,2020.0,0,1,0
4.6,84,0,1.71,0.31,837.26,5314,15.74,7.0,2020.0,9.0,2020.0,0,1,0
4.32,84,0,1.71,0.31,837.26,5308,15.77,7.0,2020.0,9.0,2020.0,0,1,0
4.6,84,0,1.71,0.31,837.26,5412,15.75,7.0,2020.0,9.0,2020.0,0,1,0
5.62,78,1,2.25,0.34,837.26,7671,15.84,7.0,2020.0,7.0,2020.0,0,0,1
5.59,78,1,2.25,0.34,837.26,8564,16.3,7.0,2020.0,7.0,2020.0,0,0,1
5.54,78,1,2.25,0.34,837.26,4086,16.3,7.0,2020.0,7.0,2020.0,0,0,1
5.52,78,1,2.25,0.34,837.26,4081,15.37,7.0,2020.0,7.0,2020.0,0,0,1
5.7,78,1,2.25,0.42,837.26,4081,15.15,7.0,2020.0,7.0,2020.0,0,0,1
5.65,78,1,2.25,0.34,837.26,7705,16.29,7.0,2020.0,7.0,2020.0,0,0,1
5.79,78,1,2.25,0.42,837.26,5374,14.89,7.0,2020.0,7.0,2020.0,0,0,1
5.51,78,1,2.25,0.42,837.26,5403,14.94,7.0,2020.0,7.0,2020.0,0,0,1
5.83,78,1,2.25,0.42,837.26,5358,14.96,7.0,2020.0,7.0,2020.0,0,0,1
5.53,78,1,2.25,0.34,837.26,5358,15.12,7.0,2020.0,7.0,2020.0,0,0,1
4.98,78,1,2.25,0.34,837.26,5373,15.97,7.0,2020.0,7.0,2020.0,0,0,1
4.81,26,0,2.36,0.85,864.15,8825,12.88,7.0,2020.0,8.0,2020.0,0,1,0
6.25,78,1,2.25,0.69,992.83,8828,14.11,7.0,2020.0,7.0,2020.0,0,0,1
6.19,78,1,2.25,0.69,930.82,8828,14.08,7.0,2020.0,7.0,2020.0,0,0,1
1.58,30,1,2.25,0.38,783.28,387,15.47,7.0,2020.0,7.0,2020.0,0,0,1
6.29,78,1,2.25,0.78,930.82,8828,14.02,7.0,2020.0,7.0,2020.0,0,0,1
2.86,30,1,2.25,0.38,783.28,1112,15.44,7.0,2020.0,7.0,2020.0,0,0,1
6.26,78,1,2.25,0.78,992.83,8828,13.92,7.0,2020.0,7.0,2020.0,0,0,1
1.09,30,1,2.25,0.38,783.28,1112,15.47,7.0,2020.0,7.0,2020.0,0,0,1
6.37,78,1,2.25,0.74,992.83,8828,14.03,7.0,2020.0,7.0,2020.0,0,0,1
7.42,25,1,2.25,0.32,834.13,7466,16.69,7.0,2020.0,7.0,2020.0,0,0,1
6.36,78,1,2.25,0.74,930.82,8828,14.02,7.0,2020.0,7.0,2020.0,0,0,1
4.66,25,1,2.25,0.38,834.13,8752,16.17,7.0,2020.0,7.0,2020.0,0,0,1
6.26,78,1,2.25,0.74,930.82,8828,14.01,7.0,2020.0,7.0,2020.0,0,0,1
5.14,30,1,2.25,0.68,824.73,8960,13.63,7.0,2020.0,7.0,2020.0,0,0,1
6.25,78,1,2.25,0.74,992.83,8828,13.99,7.0,2020.0,7.0,2020.0,0,0,1
5.22,30,1,2.25,0.68,824.73,8960,13.58,7.0,2020.0,7.0,2020.0,0,0,1
6.21,78,1,2.25,0.78,930.82,8828,14.0,7.0,2020.0,7.0,2020.0,0,0,1
6.9,25,1,2.25,0.32,834.13,5581,14.99,7.0,2020.0,7.0,2020.0,0,0,1
5.09,30,1,2.25,0.68,856.65,8972,13.59,7.0,2020.0,7.0,2020.0,0,0,1
2.36,30,1,2.25,0.32,783.28,4340,15.91,7.0,2020.0,7.0,2020.0,0,0,1
6.4,78,1,2.25,0.78,992.83,8828,14.02,7.0,2020.0,7.0,2020.0,0,0,1
7.7,25,1,2.25,0.44,834.13,5585,14.28,7.0,2020.0,7.0,2020.0,0,0,1
5.0,30,1,2.25,0.68,688.51,8903,13.65,7.0,2020.0,7.0,2020.0,0,0,1
2.68,30,1,2.25,0.38,810.3,3223,15.46,7.0,2020.0,7.0,2020.0,0,0,1
2.14,78,1,2.25,0.62,930.82,8828,14.17,7.0,2020.0,7.0,2020.0,0,0,1
5.05,30,1,2.25,0.68,745.48,8917,13.57,7.0,2020.0,7.0,2020.0,0,0,1
2.66,30,1,2.25,0.32,783.28,3224,15.19,7.0,2020.0,7.0,2020.0,0,0,1
2.66,78,1,2.25,0.62,992.83,8828,14.21,7.0,2020.0,7.0,2020.0,0,0,1
5.08,30,1,2.25,0.68,800.26,8942,13.61,7.0,2020.0,7.0,2020.0,0,0,1
2.8,30,1,2.25,0.32,783.28,3224,15.19,7.0,2020.0,7.0,2020.0,0,0,1
5.16,30,1,2.25,0.68,824.73,8961,13.57,7.0,2020.0,7.0,2020.0,0,0,1
0.35,30,1,2.25,0.32,783.28,3224,15.22,7.0,2020.0,7.0,2020.0,0,0,1
5.34,78,1,2.25,0.36,837.26,8624,14.61,7.0,2020.0,7.0,2020.0,0,0,1
5.07,30,1,2.25,0.68,856.65,8973,13.57,7.0,2020.0,7.0,2020.0,0,0,1
2.26,30,1,2.25,0.32,783.28,3224,15.23,7.0,2020.0,7.0,2020.0,0,0,1
5.63,78,1,2.25,0.36,679.62,8624,14.69,7.0,2020.0,7.0,2020.0,0,0,1
7.22,25,1,2.25,0.37,802.77,7465,14.76,7.0,2020.0,7.0,2020.0,0,0,1
6.16,30,1,2.25,0.68,688.51,8904,13.59,7.0,2020.0,7.0,2020.0,0,0,1
1.81,30,1,2.25,0.32,810.3,4341,15.91,7.0,2020.0,7.0,2020.0,0,0,1
7.05,30,1,2.25,0.68,745.48,8918,13.62,7.0,2020.0,7.0,2020.0,0,0,1
1.9,30,1,2.25,0.48,871.64,7472,15.13,7.0,2020.0,7.0,2020.0,0,0,1
2.64,78,1,2.25,0.58,877.89,8829,14.33,7.0,2020.0,7.0,2020.0,0,0,1
6.14,30,1,2.25,0.68,800.26,5467,13.63,7.0,2020.0,7.0,2020.0,0,0,1
2.77,30,1,2.25,0.32,810.3,6297,15.88,7.0,2020.0,7.0,2020.0,0,0,1
2.18,78,1,2.25,0.58,896.59,8829,14.37,7.0,2020.0,7.0,2020.0,0,0,1
5.17,30,1,2.25,0.68,824.73,5473,13.63,7.0,2020.0,7.0,2020.0,0,0,1
4.58,30,1,2.25,0.38,810.3,6298,15.48,7.0,2020.0,7.0,2020.0,0,0,1
3.32,78,1,2.25,0.57,992.83,8827,14.02,7.0,2020.0,7.0,2020.0,0,0,1
5.13,30,1,2.25,0.68,856.65,8974,13.57,7.0,2020.0,7.0,2020.0,0,0,1
1.3,30,1,2.25,0.38,783.28,6102,15.49,7.0,2020.0,7.0,2020.0,0,0,1
2.61,78,1,2.25,0.51,837.26,8623,14.0,7.0,2020.0,7.0,2020.0,0,0,1
4.99,30,1,2.25,0.7,745.48,5462,13.54,7.0,2020.0,7.0,2020.0,0,0,1
1.19,30,1,2.25,0.38,810.3,6584,14.85,7.0,2020.0,7.0,2020.0,0,0,1
2.55,78,1,2.25,0.57,679.62,8989,14.01,7.0,2020.0,7.0,2020.0,0,0,1
4.98,30,1,2.25,0.73,856.65,5477,13.5,7.0,2020.0,7.0,2020.0,0,0,1
3.27,78,1,2.25,0.74,992.83,8989,13.81,7.0,2020.0,7.0,2020.0,0,0,1
5.22,30,1,2.25,0.75,856.65,5478,13.5,7.0,2020.0,7.0,2020.0,0,0,1
5.85,30,1,2.25,0.77,821.59,5469,13.47,7.0,2020.0,7.0,2020.0,0,0,1
3.16,78,1,2.25,0.57,949.45,8624,14.16,7.0,2020.0,7.0,2020.0,0,0,1
2.52,78,1,2.25,0.36,837.26,3164,14.82,7.0,2020.0,7.0,2020.0,0,0,1
2.99,78,1,2.25,0.45,992.83,8828,14.36,7.0,2020.0,7.0,2020.0,0,0,1
2.36,78,1,2.25,0.48,992.83,8828,14.37,7.0,2020.0,7.0,2020.0,0,0,1
2.23,78,1,2.25,0.48,992.83,8828,14.39,7.0,2020.0,7.0,2020.0,0,0,1
2.54,78,1,2.25,0.51,992.83,8828,14.2,7.0,2020.0,7.0,2020.0,0,0,1
2.26,78,1,2.25,0.55,992.83,8828,14.26,7.0,2020.0,7.0,2020.0,0,0,1
2.33,78,1,2.25,0.57,992.83,8828,14.22,7.0,2020.0,7.0,2020.0,0,0,1
3.14,78,1,2.25,0.69,930.82,8828,14.05,7.0,2020.0,7.0,2020.0,0,0,1
2.32,78,1,2.25,0.69,992.83,8828,14.04,7.0,2020.0,7.0,2020.0,0,0,1
3.21,78,1,2.25,0.57,992.83,8828,14.11,7.0,2020.0,7.0,2020.0,0,0,1
3.41,78,1,2.25,0.62,992.83,8827,13.97,7.0,2020.0,7.0,2020.0,0,0,1
2.08,78,1,2.25,0.69,992.83,8827,13.81,7.0,2020.0,7.0,2020.0,0,0,1
2.92,78,1,2.25,0.62,992.83,8827,13.74,7.0,2020.0,7.0,2020.0,0,0,1
3.19,78,1,2.25,0.48,992.83,8828,13.94,7.0,2020.0,7.0,2020.0,0,0,1
6.84,25,1,2.25,0.38,824.73,3605,14.72,7.0,2020.0,7.0,2020.0,0,0,1
3.02,30,1,2.25,0.7,745.48,8919,13.49,7.0,2020.0,7.0,2020.0,0,0,1
1.83,30,1,2.25,0.7,745.48,8920,13.47,7.0,2020.0,7.0,2020.0,0,0,1
4.84,26,1,1.71,0.37,812.18,3516,15.57,7.0,2020.0,7.0,2020.0,0,1,0
3.0,30,1,2.25,0.7,800.26,8943,13.49,7.0,2020.0,7.0,2020.0,0,0,1
6.96,84,0,1.71,0.31,837.26,5364,15.78,7.0,2020.0,9.0,2020.0,0,1,0
2.0,30,1,2.25,0.7,856.65,8975,13.49,7.0,2020.0,7.0,2020.0,0,0,1
6.86,84,0,1.71,0.31,837.26,5358,15.68,7.0,2020.0,9.0,2020.0,0,1,0
2.96,30,1,2.25,0.73,856.65,8976,13.5,7.0,2020.0,7.0,2020.0,0,0,1
5.82,84,0,1.71,0.31,837.26,5336,15.76,7.0,2020.0,9.0,2020.0,0,1,0
3.03,30,1,2.25,0.73,745.48,8921,13.52,7.0,2020.0,7.0,2020.0,0,0,1
2.54,30,1,2.25,0.73,856.65,8977,13.52,7.0,2020.0,7.0,2020.0,0,0,1
2.99,30,1,2.25,0.74,708.8,8905,13.54,7.0,2020.0,7.0,2020.0,0,0,1
2.13,30,1,2.25,0.75,745.48,8922,13.5,7.0,2020.0,7.0,2020.0,0,0,1
1.97,30,1,2.25,0.75,856.65,8978,13.48,7.0,2020.0,7.0,2020.0,0,0,1
2.38,30,1,2.25,0.75,745.48,8923,13.44,7.0,2020.0,7.0,2020.0,0,0,1
1.71,30,1,2.25,0.75,856.65,8979,13.5,7.0,2020.0,7.0,2020.0,0,0,1
5.79,84,1,1.71,0.69,905.94,2759,14.52,7.0,2020.0,7.0,2020.0,0,0,1
1.62,30,1,2.25,0.77,821.59,8944,13.47,7.0,2020.0,7.0,2020.0,0,0,1
5.01,30,1,2.25,0.77,821.59,8945,13.51,7.0,2020.0,7.0,2020.0,0,0,1
5.18,30,1,2.25,0.45,772.59,8926,13.81,7.0,2020.0,7.0,2020.0,0,0,1
5.3,30,1,2.25,0.47,871.64,5479,13.86,7.0,2020.0,7.0,2020.0,0,0,1
7.51,30,1,2.25,0.48,772.59,8927,13.78,7.0,2020.0,7.0,2020.0,0,0,1
5.26,30,1,2.25,0.51,772.59,8928,13.74,7.0,2020.0,7.0,2020.0,0,0,1
5.16,30,1,2.25,0.51,871.64,8981,13.72,7.0,2020.0,7.0,2020.0,0,0,1
5.61,27,0,1.71,0.51,837.26,4446,13.98,7.0,2020.0,9.0,2020.0,0,1,0
5.06,30,1,2.25,0.54,771.33,8925,13.74,7.0,2020.0,7.0,2020.0,0,0,1
6.9,27,0,1.71,0.51,837.26,4446,14.19,7.0,2020.0,9.0,2020.0,0,1,0
5.12,30,1,2.25,0.54,871.64,8982,13.76,7.0,2020.0,7.0,2020.0,0,0,1
4.64,27,0,1.71,0.56,843.52,4439,14.25,7.0,2020.0,9.0,2020.0,0,1,0
4.97,30,1,2.25,0.54,871.64,8983,13.75,7.0,2020.0,7.0,2020.0,0,0,1
7.78,78,0,1.71,0.66,838.51,6262,13.22,7.0,2020.0,8.0,2020.0,0,1,0
5.09,30,1,2.25,0.55,688.51,8894,13.76,7.0,2020.0,7.0,2020.0,0,0,1
5.6,30,1,2.25,0.24,720.2,6332,14.59,7.0,2020.0,7.0,2020.0,0,1,0
5.8,78,0,1.71,0.69,838.51,6262,12.99,7.0,2020.0,8.0,2020.0,0,1,0
5.63,30,1,2.25,0.55,745.48,8906,13.76,7.0,2020.0,7.0,2020.0,0,0,1
5.81,30,1,2.25,0.55,824.73,8946,13.76,7.0,2020.0,7.0,2020.0,0,0,1
4.96,30,1,2.25,0.55,824.73,5470,13.76,7.0,2020.0,7.0,2020.0,0,0,1
5.73,78,0,1.71,0.83,838.51,6262,12.99,7.0,2020.0,8.0,2020.0,0,1,0
5.13,30,1,2.25,0.55,745.48,8907,13.72,7.0,2020.0,7.0,2020.0,0,0,1
5.11,30,1,2.25,0.55,824.73,8947,13.76,7.0,2020.0,7.0,2020.0,0,0,1
5.09,30,1,2.25,0.56,871.64,8984,13.76,7.0,2020.0,7.0,2020.0,0,0,1
6.66,30,1,2.25,0.56,871.64,8985,13.77,7.0,2020.0,7.0,2020.0,0,0,1
5.25,30,1,2.25,0.57,688.51,8895,13.7,7.0,2020.0,7.0,2020.0,0,0,1
4.9,30,1,2.25,0.57,745.48,8908,13.65,7.0,2020.0,7.0,2020.0,0,0,1
5.75,30,0,1.71,0.67,837.26,4167,13.76,7.0,2020.0,9.0,2020.0,0,1,0
4.92,30,1,2.25,0.57,800.26,8929,13.67,7.0,2020.0,7.0,2020.0,0,0,1
5.17,30,1,2.25,0.57,824.73,8948,13.67,7.0,2020.0,7.0,2020.0,0,0,1
4.66,30,0,1.71,0.74,679.62,4167,13.71,7.0,2020.0,9.0,2020.0,0,1,0
5.88,30,1,2.25,0.57,688.51,8896,13.68,7.0,2020.0,7.0,2020.0,0,0,1
4.77,27,1,1.71,0.83,992.83,3305,14.04,7.0,2020.0,9.0,2020.0,0,1,0
5.17,30,1,2.25,0.57,745.48,8909,13.66,7.0,2020.0,7.0,2020.0,0,0,1
5.82,27,1,1.71,0.87,992.83,3305,14.06,7.0,2020.0,9.0,2020.0,0,1,0
5.27,30,1,2.25,0.57,800.26,8930,13.68,7.0,2020.0,7.0,2020.0,0,0,1
4.82,25,1,2.1,0.62,718.93,6021,13.97,7.0,2020.0,8.0,2020.0,0,0,1
5.84,30,1,2.25,0.57,824.73,8949,13.68,7.0,2020.0,7.0,2020.0,0,0,1
5.83,27,1,1.71,0.78,992.83,3305,14.11,7.0,2020.0,9.0,2020.0,0,1,0
4.92,25,1,2.1,0.62,739.79,6021,13.98,7.0,2020.0,8.0,2020.0,0,0,1
5.13,30,1,2.25,0.59,800.26,8931,13.64,7.0,2020.0,7.0,2020.0,0,0,1
5.82,27,1,1.71,0.9,992.83,3305,14.04,7.0,2020.0,9.0,2020.0,0,1,0
4.96,30,1,2.25,0.59,824.73,8950,13.61,7.0,2020.0,7.0,2020.0,0,0,1
4.99,25,1,2.1,0.62,765.03,6021,13.92,7.0,2020.0,8.0,2020.0,0,0,1
5.07,30,1,2.25,0.59,856.65,8962,13.66,7.0,2020.0,7.0,2020.0,0,0,1
4.98,30,1,2.25,0.59,745.48,8910,13.69,7.0,2020.0,7.0,2020.0,0,0,1
5.08,25,1,2.1,0.62,777.62,6021,13.95,7.0,2020.0,8.0,2020.0,0,0,1
5.2,30,1,2.25,0.59,800.26,8932,13.69,7.0,2020.0,7.0,2020.0,0,0,1
5.23,30,1,2.25,0.59,824.73,8951,13.66,7.0,2020.0,7.0,2020.0,0,0,1
4.86,25,1,2.1,0.66,685.97,6022,13.79,7.0,2020.0,8.0,2020.0,0,0,1
5.05,30,1,2.25,0.59,856.65,8963,13.63,7.0,2020.0,7.0,2020.0,0,0,1
5.71,30,1,2.25,0.59,688.51,8897,13.68,7.0,2020.0,7.0,2020.0,0,0,1
4.8,25,1,2.1,0.69,815.95,6023,13.74,7.0,2020.0,8.0,2020.0,0,0,1
5.73,30,1,2.25,0.59,745.48,8911,13.64,7.0,2020.0,7.0,2020.0,0,0,1
7.37,30,1,2.25,0.59,800.26,8933,13.61,7.0,2020.0,7.0,2020.0,0,0,1
4.86,25,1,2.1,0.69,879.76,6023,13.74,7.0,2020.0,8.0,2020.0,0,0,1
